row ID,MaritalStatus,Gender,EstimatedYearlyIncome,NumberOfContracts,Age,Target,Available401K,CustomerValueSegment,ChurnScore,CallActivity,SentimentRating,Products,WebActivity,Iteration
R4001_Row4001_Row4001_Row4001#0,S,F,10000,2,37,0,0,3,0.1,1,0,CO Investment,0,0
R4002_Row4002_Row4002_Row4002#0,S,F,20000,2,37,1,0,3,0,1,0,CO Investment,0,0
R4003_Row4003_Row4003_Row4003#0,S,M,20000,2,37,1,0,3,0.1,1,0,CO Investment,0,0
R4004_Row4004_Row4004_Row4004#0,S,F,20000,2,36,1,1,3,0.1,1,0,CO Investment,0,0
R4007_Row4007_Row4007_Row4007#0,S,F,40000,2,33,0,0,2,0.5,2,0,CO Investment,0,0
R4008_Row4008_Row4008_Row4008#0,M,M,40000,2,32,0,0,2,0.1,2,0,CO Investment,0,0
R4016_Row4016_Row4016_Row4016#0,S,M,40000,2,30,1,0,2,0.1,2,0,CO Investment,0,0
R4119_Row4119_Row4119_Row4119#0,M,M,120000,4,63,0,1,3,1,4,5,CO Investment,5,0
R4133_Row4133_Row4133_Row4133#0,M,M,120000,4,37,1,1,1,1,4,5,CO Investment,5,0
R4151_Row4151_Row4151_Row4151#0,M,M,110000,4,38,1,1,1,1,4,0,CO Investment,5,0
R4152_Row4152_Row4152_Row4152#0,M,F,110000,4,39,1,1,1,1,4,0,CO Investment,5,0
R4153_Row4153_Row4153_Row4153#0,M,F,110000,4,39,0,0,1,1,4,0,CO Investment,5,0
R4154_Row4154_Row4154_Row4154#0,M,M,130000,4,39,0,1,1,1,5,0,CO Investment,5,0
R4259_Row4259_Row4259_Row4259#0,S,M,30000,2,33,0,0,2,0.5,2,0,CO Investment,0,0
R4334_Row4334_Row4334_Row4334#0,S,F,40000,2,60,1,1,2,1,3,2,CO Investment,1,0
R4340_Row4340_Row4340_Row4340#0,M,F,40000,3,59,0,1,2,1,3,2,CO Investment,1,0
R4356_Row4356_Row4356_Row4356#0,M,F,120000,4,55,0,1,3,1,4,3,CO Investment,4,0
R4357_Row4357_Row4357_Row4357#0,M,M,120000,4,54,1,1,3,0.5,4,2,CO Investment,4,0
R4392_Row4392_Row4392_Row4392#0,S,F,80000,2,56,0,0,2,0.1,3,2,CO Investment,0,0
R4399_Row4399_Row4399_Row4399#0,S,F,80000,2,56,1,1,2,0.5,3,2,CO Investment,0,0
R4400_Row4400_Row4400_Row4400#0,M,M,60000,2,56,0,0,2,0.1,3,2,CO Investment,0,0
R4401_Row4401_Row4401_Row4401#0,S,F,60000,2,56,0,1,2,0.5,3,2,CO Investment,0,0
R4402_Row4402_Row4402_Row4402#0,M,M,60000,2,56,0,0,2,0.1,3,2,CO Investment,0,0
R4403_Row4403_Row4403_Row4403#0,M,M,60000,2,56,0,0,2,0.1,3,2,CO Investment,0,0
R4439_Row4439_Row4439_Row4439#0,M,M,10000,2,62,1,1,1,0.1,2,2,CO Investment,1,0
R4519_Row4519_Row4519_Row4519#0,M,F,10000,2,88,0,0,2,0,2,4,CO Investment,0,0
R4609_Row4609_Row4609_Row4609#0,S,M,20000,2,30,0,0,3,0,1,0,CO Investment,0,0
R4629_Row4629_Row4629_Row4629#0,S,F,10000,2,39,0,1,3,0.1,1,0,CO Investment,0,0
R4630_Row4630_Row4630_Row4630#0,S,F,20000,2,39,1,0,3,0.1,1,0,CO Investment,0,0
R4631_Row4631_Row4631_Row4631#0,S,M,20000,2,38,1,1,3,0.1,1,0,CO Investment,0,0
R4632_Row4632_Row4632_Row4632#0,M,F,20000,2,39,1,0,3,0,1,0,CO Investment,0,0
R4633_Row4633_Row4633_Row4633#0,S,F,20000,2,39,0,0,3,0,1,0,CO Investment,0,0
R4695_Row4695_Row4695_Row4695#0,M,M,150000,2,56,1,1,3,0,4,3,CO Investment,5,0
R4709_Row4709_Row4709_Row4709#0,M,F,70000,3,62,0,1,3,1,3,5,CO Investment,1,0
R4713_Row4713_Row4713_Row4713#0,M,F,130000,4,62,0,1,3,1,4,5,CO Investment,5,0
R4714_Row4714_Row4714_Row4714#0,S,F,80000,2,63,0,1,3,1,3,5,CO Investment,0,0
R4732_Row4732_Row4732_Row4732#0,M,F,120000,4,38,1,1,1,1,4,0,CO Investment,5,0
R4733_Row4733_Row4733_Row4733#0,M,F,120000,4,38,1,1,1,1,4,0,CO Investment,5,0
R4734_Row4734_Row4734_Row4734#0,M,F,100000,4,40,1,1,1,1,4,0,CO Investment,5,0
R4735_Row4735_Row4735_Row4735#0,M,F,100000,4,40,0,1,1,1,4,0,CO Investment,5,0
R4772_Row4772_Row4772_Row4772#0,M,M,70000,2,53,0,0,2,0.1,3,2,CO Investment,0,0
R4773_Row4773_Row4773_Row4773#0,M,M,70000,2,53,0,0,2,0.1,3,2,CO Investment,0,0
R4824_Row4824_Row4824_Row4824#0,S,F,30000,2,33,0,1,2,0.5,2,0,CO Investment,0,0
R4826_Row4826_Row4826_Row4826#0,S,F,30000,2,31,0,0,2,0.5,2,0,CO Investment,0,0
R4900_Row4900_Row4900_Row4900#0,S,M,40000,2,60,1,1,2,1,3,2,CO Investment,1,0
R4970_Row4970_Row4970_Row4970#0,S,M,80000,2,56,0,0,2,0.1,3,2,CO Investment,0,0
R4986_Row4986_Row4986_Row4986#0,S,M,60000,2,56,1,1,2,0.5,3,2,CO Investment,0,0
R4987_Row4987_Row4987_Row4987#0,M,F,60000,2,56,1,1,2,0.5,3,2,CO Investment,0,0
R5021_Row5021_Row5021_Row5021#0,S,F,40000,2,31,1,0,2,0.1,2,0,CO Investment,0,0
R5022_Row5022_Row5022_Row5022#0,S,M,40000,2,32,1,0,2,0.1,2,0,CO Investment,0,0
R5025_Row5025_Row5025_Row5025#0,M,M,10000,2,65,1,1,1,0.1,2,2,CO Investment,1,0
R5032_Row5032_Row5032_Row5032#0,M,M,10000,2,62,0,1,1,0.1,2,2,CO Investment,1,0
R5187_Row5187_Row5187_Row5187#0,S,M,20000,2,30,0,0,3,0.1,1,0,CO Investment,0,0
R5188_Row5188_Row5188_Row5188#0,S,F,20000,2,30,0,0,3,0.1,1,0,CO Investment,0,0
R5197_Row5197_Row5197_Row5197#0,S,F,20000,2,38,1,0,3,0.1,1,0,CO Investment,0,0
R5200_Row5200_Row5200_Row5200#0,S,F,10000,2,39,0,0,3,0,1,0,CO Investment,0,0
R5201_Row5201_Row5201_Row5201#0,S,M,20000,2,39,1,1,3,0.1,1,0,CO Investment,0,0
R5252_Row5252_Row5252_Row5252#0,S,M,10000,1,43,1,1,3,0,1,3,CO Investment,3,0
R5259_Row5259_Row5259_Row5259#0,S,F,10000,2,44,1,1,3,0,1,4,CO Investment,4,0
R5274_Row5274_Row5274_Row5274#0,M,M,10000,1,46,0,0,3,0,1,3,CO Investment,2,0
R5279_Row5279_Row5279_Row5279#0,S,F,10000,2,47,0,1,3,0,1,3,CO Investment,2,0
R5280_Row5280_Row5280_Row5280#0,S,M,10000,2,47,0,1,3,0,1,3,CO Investment,2,0
R5281_Row5281_Row5281_Row5281#0,S,M,10000,2,47,0,1,3,0,1,3,CO Investment,2,0
R5321_Row5321_Row5321_Row5321#0,M,F,10000,2,35,0,1,3,0,1,0,CO Investment,0,0
R5322_Row5322_Row5322_Row5322#0,S,F,10000,2,36,0,1,3,0,1,0,CO Investment,0,0
R5326_Row5326_Row5326_Row5326#0,S,M,10000,2,37,0,0,3,0,1,0,CO Investment,0,0
R5327_Row5327_Row5327_Row5327#0,S,M,20000,2,37,1,0,3,0,1,0,CO Investment,0,0
R5328_Row5328_Row5328_Row5328#0,S,M,20000,2,37,1,1,3,0.1,1,0,CO Investment,0,0
R5329_Row5329_Row5329_Row5329#0,S,F,20000,2,36,1,0,3,0.1,1,0,CO Investment,0,0
R5331_Row5331_Row5331_Row5331#0,S,F,40000,2,33,0,0,2,0.1,2,0,CO Investment,0,0
R5332_Row5332_Row5332_Row5332#0,M,F,10000,2,62,0,0,1,0.1,2,2,CO Investment,1,0
R5338_Row5338_Row5338_Row5338#0,M,F,20000,2,61,0,1,1,0.1,2,2,CO Investment,1,0
R5396_Row5396_Row5396_Row5396#0,S,M,10000,0,43,0,1,3,0,1,4,CO Investment,4,0
R5410_Row5410_Row5410_Row5410#0,S,F,10000,2,45,1,1,3,0,1,4,CO Investment,3,0
R5411_Row5411_Row5411_Row5411#0,S,M,10000,2,46,1,1,3,0,1,3,CO Investment,2,0
R5412_Row5412_Row5412_Row5412#0,S,F,10000,2,46,1,1,3,0,1,3,CO Investment,2,0
R5414_Row5414_Row5414_Row5414#0,S,F,10000,2,46,1,1,3,0,1,3,CO Investment,2,0
R5418_Row5418_Row5418_Row5418#0,S,F,10000,2,47,0,1,3,0,1,3,CO Investment,2,0
R5438_Row5438_Row5438_Row5438#0,M,F,10000,2,34,0,0,3,0,1,0,CO Investment,0,0
R5457_Row5457_Row5457_Row5457#0,S,F,20000,1,34,0,0,3,0.2,1,0,CO Investment,0,0
R5462_Row5462_Row5462_Row5462#0,S,F,20000,1,35,0,0,3,0.2,1,0,CO Investment,0,0
R5463_Row5463_Row5463_Row5463#0,S,F,20000,1,34,0,0,3,0.5,1,0,CO Investment,0,0
R5464_Row5464_Row5464_Row5464#0,S,M,10000,2,36,0,1,3,0,1,0,CO Investment,0,0
R5465_Row5465_Row5465_Row5465#0,S,F,20000,2,35,1,0,3,0,1,0,CO Investment,0,0
R5466_Row5466_Row5466_Row5466#0,S,F,20000,2,36,1,0,3,0,1,0,CO Investment,0,0
R5467_Row5467_Row5467_Row5467#0,S,M,20000,2,36,0,1,3,0.1,1,0,CO Investment,0,0
R5472_Row5472_Row5472_Row5472#0,S,F,20000,2,36,0,0,3,0.1,1,0,CO Investment,0,0
R5473_Row5473_Row5473_Row5473#0,S,F,10000,2,37,0,0,3,0,1,0,CO Investment,0,0
R5474_Row5474_Row5474_Row5474#0,M,M,10000,2,37,0,0,3,0,1,0,CO Investment,0,0
R5475_Row5475_Row5475_Row5475#0,S,M,20000,2,36,1,0,3,0.1,1,0,CO Investment,0,0
R5477_Row5477_Row5477_Row5477#0,S,F,40000,2,33,0,0,2,0.1,2,0,CO Investment,0,0
R5480_Row5480_Row5480_Row5480#0,M,M,20000,2,61,0,1,1,0.1,2,2,CO Investment,1,0
R5481_Row5481_Row5481_Row5481#0,S,F,20000,2,61,0,1,1,0.5,2,2,CO Investment,1,0
R5485_Row5485_Row5485_Row5485#0,S,M,40000,2,30,0,1,2,0.5,2,0,CO Investment,0,0
R5585_Row5585_Row5585_Row5585#0,M,M,170000,2,56,1,1,3,1,4,0,CO Investment,5,0
R5596_Row5596_Row5596_Row5596#0,S,F,70000,2,59,1,1,3,1,3,5,CO Investment,2,0
R5603_Row5603_Row5603_Row5603#0,M,F,110000,3,62,1,1,3,1,4,4,CO Investment,5,0
R5619_Row5619_Row5619_Row5619#0,M,F,120000,4,36,0,0,1,1,4,5,CO Investment,5,0
R5635_Row5635_Row5635_Row5635#0,M,M,100000,4,40,0,1,1,1,4,0,CO Investment,5,0
R5638_Row5638_Row5638_Row5638#0,M,M,110000,4,39,1,1,1,1,4,0,CO Investment,5,0
R5639_Row5639_Row5639_Row5639#0,S,F,110000,4,39,1,1,1,1,4,0,CO Investment,5,0
R5678_Row5678_Row5678_Row5678#0,M,M,70000,2,52,1,1,2,0.5,3,2,CO Investment,0,0
R5731_Row5731_Row5731_Row5731#0,S,F,30000,2,31,0,0,2,0.5,2,0,CO Investment,0,0
R5872_Row5872_Row5872_Row5872#0,M,M,80000,2,56,1,1,2,0.5,3,2,CO Investment,0,0
R5885_Row5885_Row5885_Row5885#0,M,M,60000,2,56,0,0,2,0.1,3,2,CO Investment,0,0
R5886_Row5886_Row5886_Row5886#0,M,M,60000,2,55,1,1,2,0.5,3,2,CO Investment,0,0
R5887_Row5887_Row5887_Row5887#0,M,M,60000,2,56,1,1,2,0.5,3,2,CO Investment,0,0
R5888_Row5888_Row5888_Row5888#0,S,F,60000,2,56,1,1,2,0.5,3,3,CO Investment,0,0
R5889_Row5889_Row5889_Row5889#0,S,M,60000,2,56,1,1,2,0.5,3,3,CO Investment,0,0
R5890_Row5890_Row5890_Row5890#0,M,M,60000,2,56,1,1,2,0.5,3,3,CO Investment,0,0
R5926_Row5926_Row5926_Row5926#0,M,M,10000,2,65,0,1,1,0.5,2,2,CO Investment,1,0
R6084_Row6084_Row6084_Row6084#0,S,M,20000,2,29,0,1,3,0.1,2,0,CO Investment,0,0
R6087_Row6087_Row6087_Row6087#0,M,M,10000,2,38,0,0,3,0,1,0,CO Investment,0,0
R6089_Row6089_Row6089_Row6089#0,M,F,10000,2,37,0,1,3,0,1,0,CO Investment,0,0
R6090_Row6090_Row6090_Row6090#0,S,F,10000,2,38,0,0,3,0.1,1,0,CO Investment,0,0
R6091_Row6091_Row6091_Row6091#0,M,F,10000,2,38,0,0,3,0,1,0,CO Investment,0,0
R6095_Row6095_Row6095_Row6095#0,S,M,20000,2,38,1,1,3,0,3,0,CO Investment,0,0
R6096_Row6096_Row6096_Row6096#0,M,F,20000,2,37,1,0,3,0,1,0,CO Investment,0,0
R6105_Row6105_Row6105_Row6105#0,S,F,10000,2,38,0,1,3,0.1,2,0,CO Investment,0,0
R6106_Row6106_Row6106_Row6106#0,S,F,10000,2,39,0,0,3,0.1,1,0,CO Investment,0,0
R6107_Row6107_Row6107_Row6107#0,S,F,20000,2,39,1,0,3,0.1,1,0,CO Investment,0,0
R6108_Row6108_Row6108_Row6108#0,S,F,20000,2,39,0,0,3,0,1,0,CO Investment,0,0
R6125_Row6125_Row6125_Row6125#0,M,F,20000,2,55,1,1,2,0,3,3,CO Investment,0,0
R6148_Row6148_Row6148_Row6148#0,S,F,40000,2,61,1,1,2,1,4,2,CO Investment,1,0
R6172_Row6172_Row6172_Row6172#0,M,M,70000,2,58,0,1,2,1,4,2,CO Investment,1,0
R6173_Row6173_Row6173_Row6173#0,S,M,70000,2,57,0,1,2,1,3,2,CO Investment,1,0
R6174_Row6174_Row6174_Row6174#0,S,F,70000,2,58,0,1,2,1,3,2,CO Investment,1,0
R6175_Row6175_Row6175_Row6175#0,S,F,70000,3,58,1,1,2,1,3,2,CO Investment,1,0
R6176_Row6176_Row6176_Row6176#0,S,M,70000,3,58,1,1,2,1,3,2,CO Investment,1,0
R6190_Row6190_Row6190_Row6190#0,S,F,120000,4,55,0,1,3,1,4,2,CO Investment,4,0
R6222_Row6222_Row6222_Row6222#0,M,F,70000,3,62,0,0,3,1,5,5,CO Investment,1,0
R6224_Row6224_Row6224_Row6224#0,M,F,90000,4,61,0,1,3,1,5,4,CO Investment,1,0
R6225_Row6225_Row6225_Row6225#0,M,M,160000,4,62,1,1,3,1,3,5,CO Investment,5,0
R6226_Row6226_Row6226_Row6226#0,M,M,130000,4,63,0,1,3,1,4,5,CO Investment,5,0
R6236_Row6236_Row6236_Row6236#0,S,M,70000,4,35,0,0,1,1,4,0,CO Investment,0,0
R6248_Row6248_Row6248_Row6248#0,M,F,120000,4,38,1,1,1,1,4,0,CO Investment,5,0
R6249_Row6249_Row6249_Row6249#0,M,M,120000,4,37,1,1,1,1,4,0,CO Investment,5,0
R6255_Row6255_Row6255_Row6255#0,M,F,100000,4,40,1,0,1,1,5,0,CO Investment,5,0
R6258_Row6258_Row6258_Row6258#0,M,M,110000,4,39,1,0,1,1,5,0,CO Investment,5,0
R6259_Row6259_Row6259_Row6259#0,M,F,110000,4,39,1,1,1,1,4,0,CO Investment,5,0
R6342_Row6342_Row6342_Row6342#0,S,M,30000,2,32,0,0,2,0.5,3,0,CO Investment,0,0
R6343_Row6343_Row6343_Row6343#0,S,M,30000,2,31,0,0,2,0,2,0,CO Investment,0,0
R6348_Row6348_Row6348_Row6348#0,S,F,30000,2,32,0,0,2,0.5,2,0,CO Investment,0,0
R6374_Row6374_Row6374_Row6374#0,S,M,40000,2,32,0,0,2,0.5,3,0,CO Investment,0,0
R6375_Row6375_Row6375_Row6375#0,M,F,10000,2,63,0,1,1,0.1,2,2,CO Investment,1,0
R6440_Row6440_Row6440_Row6440#0,S,M,80000,2,56,0,0,2,0.1,4,2,CO Investment,0,0
R6441_Row6441_Row6441_Row6441#0,S,F,80000,2,55,1,0,2,0.5,3,2,CO Investment,0,0
R6456_Row6456_Row6456_Row6456#0,M,M,80000,2,56,0,1,2,0.5,4,2,CO Investment,0,0
R6457_Row6457_Row6457_Row6457#0,M,F,60000,2,56,0,1,2,0.1,3,3,CO Investment,0,0
R6479_Row6479_Row6479_Row6479#0,M,F,10000,2,62,0,0,1,0.5,2,2,CO Investment,1,0
R6481_Row6481_Row6481_Row6481#0,S,F,40000,2,32,0,1,2,0.5,3,0,CO Investment,0,0
R6482_Row6482_Row6482_Row6482#0,S,F,40000,2,33,0,1,2,0.5,2,0,CO Investment,0,0
R6483_Row6483_Row6483_Row6483#0,S,M,40000,2,33,0,1,2,0.1,2,0,CO Investment,0,0
R6493_Row6493_Row6493_Row6493#0,M,F,10000,2,60,0,0,1,0.1,3,2,CO Investment,1,0
R6494_Row6494_Row6494_Row6494#0,M,M,20000,2,61,0,1,1,0.5,2,2,CO Investment,1,0
R6495_Row6495_Row6495_Row6495#0,M,M,20000,2,61,0,1,1,0.1,2,2,CO Investment,1,0
R6496_Row6496_Row6496_Row6496#0,M,F,20000,2,59,0,1,1,0.5,2,2,CO Investment,1,0
R6497_Row6497_Row6497_Row6497#0,S,F,40000,2,30,1,1,2,0.5,2,0,CO Investment,0,0
R6502_Row6502_Row6502_Row6502#0,S,M,40000,2,56,1,1,1,0.5,3,3,CO Investment,0,0
R6503_Row6503_Row6503_Row6503#0,M,F,40000,2,56,0,1,1,0.1,2,3,CO Investment,0,0
R6518_Row6518_Row6518_Row6518#0,S,F,30000,2,36,1,1,2,0.1,5,0,CO Investment,0,0
R6556_Row6556_Row6556_Row6556#0,M,F,30000,2,66,0,1,2,1,5,5,CO Investment,0,0
R6557_Row6557_Row6557_Row6557#0,S,M,30000,2,65,1,0,2,1,2,5,CO Investment,0,0
R6619_Row6619_Row6619_Row6619#0,M,F,60000,0,87,0,1,2,0.2,3,5,CO Investment,4,0
R6628_Row6628_Row6628_Row6628#0,S,M,10000,2,38,0,1,3,0.1,3,0,CO Investment,0,0
R6629_Row6629_Row6629_Row6629#0,S,F,20000,2,38,1,1,3,0.1,1,0,CO Investment,0,0
R6633_Row6633_Row6633_Row6633#0,S,M,20000,2,37,1,1,3,0.1,3,0,CO Investment,0,0
R6634_Row6634_Row6634_Row6634#0,S,F,20000,2,38,1,0,3,0,1,0,CO Investment,0,0
R6641_Row6641_Row6641_Row6641#0,S,M,20000,2,39,1,1,3,0.1,1,0,CO Investment,0,0
R6642_Row6642_Row6642_Row6642#0,S,M,20000,2,39,0,0,3,0.1,1,0,CO Investment,0,0
R6643_Row6643_Row6643_Row6643#0,S,M,20000,2,38,0,0,3,0.1,1,0,CO Investment,0,0
R6783_Row6783_Row6783_Row6783#0,S,F,10000,1,43,0,1,3,0,2,3,CO Investment,3,0
R6784_Row6784_Row6784_Row6784#0,S,F,10000,0,43,1,1,3,0,1,4,CO Investment,4,0
R6796_Row6796_Row6796_Row6796#0,S,M,10000,2,45,1,1,3,0,3,4,CO Investment,3,0
R6802_Row6802_Row6802_Row6802#0,S,M,10000,2,46,0,1,3,0,1,4,CO Investment,3,0
R6803_Row6803_Row6803_Row6803#0,S,F,10000,1,46,1,1,3,0,1,5,CO Investment,2,0
R6804_Row6804_Row6804_Row6804#0,S,F,10000,1,46,0,1,3,0,1,5,CO Investment,2,0
R6808_Row6808_Row6808_Row6808#0,S,F,10000,2,47,0,1,3,0,1,3,CO Investment,2,0
R6809_Row6809_Row6809_Row6809#0,S,M,10000,2,47,0,1,3,0,1,3,CO Investment,2,0
R6810_Row6810_Row6810_Row6810#0,M,M,10000,2,47,0,1,3,0,1,3,CO Investment,2,0
R6826_Row6826_Row6826_Row6826#0,S,F,10000,2,34,0,1,3,0,3,0,CO Investment,0,0
R6838_Row6838_Row6838_Row6838#0,S,F,10000,2,34,0,1,3,0,2,0,CO Investment,0,0
R6839_Row6839_Row6839_Row6839#0,S,F,10000,2,35,0,0,3,0,1,0,CO Investment,0,0
R6840_Row6840_Row6840_Row6840#0,S,M,10000,2,35,0,1,3,0,1,0,CO Investment,0,0
R6842_Row6842_Row6842_Row6842#0,S,M,20000,1,34,0,0,3,0.2,2,0,CO Investment,0,0
R6843_Row6843_Row6843_Row6843#0,S,F,10000,2,36,0,1,3,0,1,0,CO Investment,0,0
R6844_Row6844_Row6844_Row6844#0,S,F,10000,2,36,0,0,3,0,1,0,CO Investment,0,0
R6845_Row6845_Row6845_Row6845#0,S,F,20000,2,36,0,0,3,0.1,1,0,CO Investment,0,0
R6850_Row6850_Row6850_Row6850#0,S,M,10000,2,37,0,1,3,0,3,0,CO Investment,0,0
R6851_Row6851_Row6851_Row6851#0,S,M,10000,2,37,0,0,3,0.1,1,0,CO Investment,0,0
R6852_Row6852_Row6852_Row6852#0,M,F,20000,2,37,0,1,3,0,1,0,CO Investment,0,0
R6853_Row6853_Row6853_Row6853#0,S,M,20000,2,37,0,0,3,0.1,1,0,CO Investment,0,0
R6855_Row6855_Row6855_Row6855#0,S,M,20000,2,30,0,1,3,0.1,2,0,CO Investment,0,0
R6856_Row6856_Row6856_Row6856#0,S,M,20000,2,29,0,0,3,0,1,0,CO Investment,0,0
R6857_Row6857_Row6857_Row6857#0,S,F,20000,2,30,0,0,3,0,1,0,CO Investment,0,0
R6992_Row6992_Row6992_Row6992#0,S,F,10000,1,45,0,1,3,0,3,5,CO Investment,2,0
R7031_Row7031_Row7031_Row7031#0,S,F,10000,2,35,0,0,3,0,1,0,CO Investment,0,0
R7035_Row7035_Row7035_Row7035#0,S,F,20000,2,36,0,0,3,0.1,1,0,CO Investment,0,0
R7036_Row7036_Row7036_Row7036#0,S,M,20000,2,36,0,1,3,0,1,0,CO Investment,0,0
R7037_Row7037_Row7037_Row7037#0,S,M,20000,2,36,0,0,3,0,1,0,CO Investment,0,0
R7040_Row7040_Row7040_Row7040#0,M,M,10000,2,36,0,0,3,0,2,0,CO Investment,0,0
R7041_Row7041_Row7041_Row7041#0,S,F,20000,2,37,0,0,3,0.1,1,0,CO Investment,0,0
R7042_Row7042_Row7042_Row7042#0,S,M,20000,2,37,0,1,3,0.1,1,0,CO Investment,0,0
R7043_Row7043_Row7043_Row7043#0,S,F,20000,2,37,0,1,3,0.1,1,0,CO Investment,0,0
R7092_Row7092_Row7092_Row7092#0,M,M,40000,2,61,1,1,2,1,4,2,CO Investment,1,0
R7114_Row7114_Row7114_Row7114#0,S,F,70000,2,58,0,1,2,1,4,2,CO Investment,1,0
R7115_Row7115_Row7115_Row7115#0,M,M,70000,2,57,0,1,2,1,3,2,CO Investment,1,0
R7116_Row7116_Row7116_Row7116#0,M,M,70000,3,58,1,1,2,0.2,3,2,CO Investment,1,0
R7135_Row7135_Row7135_Row7135#0,M,M,120000,4,53,1,1,3,0.5,4,3,CO Investment,4,0
R7139_Row7139_Row7139_Row7139#0,M,F,120000,4,55,1,1,3,0.5,4,3,CO Investment,4,0
R7148_Row7148_Row7148_Row7148#0,M,F,60000,3,64,1,1,3,0.2,5,3,CO Investment,1,0
R7182_Row7182_Row7182_Row7182#0,S,F,90000,4,62,0,1,3,1,5,4,CO Investment,1,0
R7183_Row7183_Row7183_Row7183#0,M,F,90000,4,61,1,1,3,0.5,3,4,CO Investment,1,0
R7184_Row7184_Row7184_Row7184#0,M,M,90000,2,63,0,1,3,0.5,3,5,CO Investment,0,0
R7185_Row7185_Row7185_Row7185#0,M,F,110000,3,62,1,0,3,1,3,4,CO Investment,5,0
R7186_Row7186_Row7186_Row7186#0,M,F,130000,4,63,0,0,3,1,4,5,CO Investment,5,0
R7198_Row7198_Row7198_Row7198#0,S,M,120000,4,36,1,1,1,1,5,5,CO Investment,5,0
R7204_Row7204_Row7204_Row7204#0,M,F,120000,4,36,1,1,1,1,5,0,CO Investment,5,0
R7219_Row7219_Row7219_Row7219#0,M,F,120000,4,39,1,0,1,1,5,0,CO Investment,5,0
R7220_Row7220_Row7220_Row7220#0,M,M,110000,4,38,1,1,1,1,4,0,CO Investment,5,0
R7221_Row7221_Row7221_Row7221#0,M,M,160000,4,39,0,1,1,1,4,5,CO Investment,5,0
R7320_Row7320_Row7320_Row7320#0,M,M,30000,2,31,0,1,2,0,2,0,CO Investment,0,0
R7321_Row7321_Row7321_Row7321#0,S,M,30000,2,31,0,0,2,0.5,2,0,CO Investment,0,0
R7322_Row7322_Row7322_Row7322#0,S,M,30000,2,31,0,0,2,0,2,0,CO Investment,0,0
R7327_Row7327_Row7327_Row7327#0,S,M,30000,2,33,0,0,2,0.5,5,0,CO Investment,0,0
R7329_Row7329_Row7329_Row7329#0,S,M,30000,2,31,0,1,2,0.5,3,0,CO Investment,0,0
R7367_Row7367_Row7367_Row7367#0,M,M,10000,2,64,0,0,1,0.1,3,2,CO Investment,1,0
R7423_Row7423_Row7423_Row7423#0,S,M,80000,2,56,0,0,2,0.1,5,2,CO Investment,0,0
R7443_Row7443_Row7443_Row7443#0,M,M,10000,2,63,0,1,1,0.5,5,2,CO Investment,1,0
R7447_Row7447_Row7447_Row7447#0,M,F,10000,2,62,0,0,1,0.5,3,2,CO Investment,1,0
R7449_Row7449_Row7449_Row7449#0,M,M,40000,2,33,0,1,2,0.1,3,0,CO Investment,0,0
R7450_Row7450_Row7450_Row7450#0,M,M,10000,2,62,0,0,1,0.5,2,2,CO Investment,1,0
R7451_Row7451_Row7451_Row7451#0,M,M,20000,2,62,0,1,1,0.5,2,2,CO Investment,1,0
R7504_Row7504_Row7504_Row7504#0,M,M,70000,2,53,0,0,2,0.1,5,2,CO Investment,0,0
R7618_Row7618_Row7618_Row7618#0,S,M,10000,2,37,0,0,3,0,4,0,CO Investment,0,0
R7622_Row7622_Row7622_Row7622#0,S,M,20000,2,37,0,0,3,0,3,0,CO Investment,0,0
R7623_Row7623_Row7623_Row7623#0,M,F,20000,2,38,0,0,3,0,1,0,CO Investment,0,0
R7628_Row7628_Row7628_Row7628#0,S,F,10000,2,39,0,1,3,0,2,0,CO Investment,0,0
R7629_Row7629_Row7629_Row7629#0,S,M,20000,2,39,0,0,3,0.1,1,0,CO Investment,0,0
R7630_Row7630_Row7630_Row7630#0,S,F,20000,2,39,0,1,3,0.1,1,0,CO Investment,0,0
R7632_Row7632_Row7632_Row7632#0,S,M,20000,2,39,0,0,3,0.1,1,0,CO Investment,0,0
R7758_Row7758_Row7758_Row7758#0,S,M,30000,2,31,0,1,2,0.5,3,0,CO Investment,0,0
R7759_Row7759_Row7759_Row7759#0,S,M,30000,2,32,0,0,2,0,2,0,CO Investment,0,0
R7760_Row7760_Row7760_Row7760#0,M,F,30000,2,32,0,0,2,0,2,0,CO Investment,0,0
R7761_Row7761_Row7761_Row7761#0,S,M,30000,2,32,0,0,2,0.5,2,0,CO Investment,0,0
R7795_Row7795_Row7795_Row7795#0,S,M,40000,2,32,1,1,2,0.1,3,0,CO Investment,0,0
R7851_Row7851_Row7851_Row7851#0,M,M,80000,2,55,0,1,2,0.1,5,2,CO Investment,0,0
R7852_Row7852_Row7852_Row7852#0,M,F,80000,2,56,0,0,2,0.5,3,3,CO Investment,0,0
R7853_Row7853_Row7853_Row7853#0,M,F,80000,2,56,0,1,2,0.5,3,3,CO Investment,0,0
R7854_Row7854_Row7854_Row7854#0,M,M,60000,2,56,1,1,2,0.1,3,2,CO Investment,0,0
R7855_Row7855_Row7855_Row7855#0,S,M,60000,2,56,1,0,2,0.5,3,2,CO Investment,0,0
R7856_Row7856_Row7856_Row7856#0,M,M,60000,2,56,1,1,2,0.1,3,2,CO Investment,0,0
